Nintendo - Super Nintendo Entertainment System Missing

Boxarts   3324/3453  96.26%
Snaps     3037/3453  87.95%
Titles    3037/3453  87.95%
Total    9398/10359  90.72%

Name                                                                              Boxart  Snap  Title
Prince of Persia 2 - The Shadow _ the Flame (USA) (Beta)                             ✓      ✗     ✗
Pro Action Replay (Europe) (Unl) [b]                                                 ✗      ✗     ✗
Pro Action Replay MK2 (Europe) (Unl) [b]                                             ✗      ✗     ✗
Pro Action Replay MK2 (Europe) (v1.1) (Unl) [b]                                      ✗      ✗     ✗
Pro Action Replay MK3 (Europe) (Unl)                                                 ✗      ✓     ✓
Pro Football (Japan) (En)                                                            ✓      ✗     ✗
R-Type III - The Third Lightning (Japan) (En)                                        ✓      ✗     ✗
R.P.M. Racing (Japan) (En)                                                           ✓      ✗     ✗
Ramos Ruy no World Wide Soccer (Japan) (En)                                          ✓      ✗     ✗
Rap Basketball (USA) (Proto)                                                         ✗      ✓     ✓
Red October (Japan)                                                                  ✓      ✗     ✗
Rendering Ranger R2 (Japan) (En)                                                     ✓      ✗     ✗
Return of Double Dragon (Japan) (En)                                                 ✓      ✗     ✗
Reverse Kids (Japan) (Unl)                                                           ✗      ✓     ✓
Riddick Bowe Boxing (Japan) (En)                                                     ✓      ✗     ✗
Rise of the Robots (Japan) (En)                                                      ✓      ✗     ✗
RoboCop 3 (USA) (Arcade)                                                             ✓      ✗     ✗
Rockman X3 (Japan) (Beta)                                                            ✓      ✗     ✗
Romancing Sa-Ga (Japan)                                                              ✓      ✗     ✗
Romancing Sa-Ga (Japan) (Rev 1)                                                      ✓      ✗     ✗
Romancing Sa-Ga 2 (Japan)                                                            ✓      ✗     ✗
Romancing Sa-Ga 3 (Japan)                                                            ✓      ✗     ✗
Romancing Sa-Ga 3 (Japan) (Rev 1)                                                    ✓      ✗     ✗
Romancing Sa-Ga 3 (Japan) (Sample)                                                   ✓      ✗     ✗
Ryuuko no Ken (Japan) (Rev 1)                                                        ✓      ✗     ✗
S.O.S - Sink or Swim (Europe)                                                        ✓      ✗     ✗
S.O.S - Sink or Swim (USA)                                                           ✓      ✗     ✗
Shadow, The (USA) (Proto 1)                                                          ✓      ✗     ✗
Shadow, The (USA) (Proto 2)                                                          ✓      ✗     ✗
Shadowhawk (USA) (Proto)                                                             ✗      ✗     ✗
Shadowrun (Japan) (En,Ja)                                                            ✓      ✗     ✗
Shin Megami Tensei II (Japan) (Rev 1)                                                ✓      ✗     ✗
Shin Momotarou Densetsu (Japan) (Rev 1)                                              ✓      ✗     ✗
Shinseiki Odysselya (Japan) (Sample)                                                 ✓      ✗     ✗
Shodai Nekketsu Kouha Kunio-kun (Japan) (Rev 1)                                      ✓      ✗     ✗
Shooter (USA) (Proto)                                                                ✗      ✗     ✗
Shounen Ninja Sasuke (Japan) (Sample)                                                ✓      ✗     ✗
