Sega - Mega-CD - Sega CD Missing

Boxarts    439/917  47.87%
Snaps      489/917  53.33%
Titles     489/917  53.33%
Total    1417/2751  51.51%

Name                                                                                                                   Boxart  Snap  Title
Fresh Cleaner (Japan)                                                                                                     ✗      ✗     ✗
Frog Feast (Oldergames - RasterSoft)                                                                                      ✗      ✗     ✗
Frog Feast (Oldergames) (USA)                                                                                             ✗      ✗     ✗
Gambler Jiko Chuushinha 2 - Gekitou! Tokyo Mahjongland Hen (Game Arts) (Japan)                                            ✗      ✗     ✗
Game no Kandume Vol. 1 (Japan)                                                                                            -      -     -
Game no Kandume Vol. 2 (Japan)                                                                                            -      -     -
Game no Kanzume - Sega Games Can Vol. 1 (Japan)                                                                           -      -     -
Game no Kanzume - Sega Games Can Vol. 2 (Japan)                                                                           -      -     -
Game no Kanzume - Sega Games Can Vol.1 (Japan)[compilation]                                                               ✗      ✗     ✗
Game no Kanzume - Sega Games Can Vol.2 (Japan)[compilation]                                                               ✗      ✗     ✗
Garou Densetsu Special (Japan)                                                                                            -      -     -
Gen'ei Toshi - Illusion City (Japan)                                                                                      -      -     -
Genei Toshi - Illusion City (Aisystem Tokyo - Micro Cabin) (Japan)                                                        ✗      ✗     ✗
Ground Zero Texas (Europe) (Disc 1 of 2)                                                                                  ✗      ✗     ✗
Ground Zero Texas (Europe) (Disc 1 of 2) (Alt 1)                                                                          ✗      ✗     ✗
Ground Zero Texas (Europe) (Disc 1)                                                                                       -      -     -
Ground Zero Texas (Europe) (Disc 2 of 2)                                                                                  ✗      ✗     ✗
Ground Zero Texas (Europe) (Disc 2)                                                                                       -      -     -
Ground Zero Texas (USA) (Disc 1 of 2)                                                                                     ✗      ✗     ✗
Ground Zero Texas (USA) (Disc 1)                                                                                          -      -     -
Ground Zero Texas (USA) (Disc 2 of 2)                                                                                     ✗      ✗     ✗
Ground Zero Texas (USA) (Disc 2 of 2) (Alt 1)                                                                             ✗      ✗     ✗
Ground Zero Texas (USA) (Disc 2 of 2)[CDAC-053300 2]                                                                      ✗      ✗     ✗
Ground Zero Texas (USA) (Disc 2)                                                                                          -      -     -
Gyuwambler Jiko Chuushinha 2 - Gekitou! Tokyo Mahjongland-hen (Japan)                                                     -      -     -
Heart of the Alien - Out of This World Parts I and II (USA)                                                               -      -     -
Heavenly Symphony - Formula One World Championship 1993 (Japan)                                                           -      -     -
Heavenly Symphony - Formula One World Championship 1993 (Japan) (Demo)                                                    ✗      ✗     ✗
Heavy Nova (Japan)                                                                                                        -      -     -
Heavy Nova (Micronet) (Japan) (en-ja)                                                                                     ✗      ✗     ✗
Heimdall (Japan)                                                                                                          -      -     -
Heimdall (USA)                                                                                                            -      -     -
Hook (Europe)                                                                                                             -      -     -
Hook (USA)                                                                                                                -      -     -
Hook (USA) (Alt 1)                                                                                                        ✗      ✗     ✗
Hook (USA) (Alt)                                                                                                          -      -     -
Hook (USA)[CDAC-032400 4]                                                                                                 ✗      ✗     ✗
Hook (USA)[CDAC-032400 6, CDAC-032400 7]                                                                                  ✗      ✗     ✗
IIIrd World War, The (Japan)                                                                                              -      -     -
IIIrd World War, The (Micronet) (Japan)                                                                                   ✗      ✗     ✗
Iron Helix (Spectrum HoloByte) (USA)                                                                                      ✗      ✗     ✗
Iron Helix (USA)                                                                                                          -      -     -
Ishii Hisaichi no Daiseikai (Japan)                                                                                       -      -     -
